,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6
2021-01-01 17:00:00,-0.3171932910582287,-0.3814340267722826,-0.3947320430652224,-0.29237555325742,-0.4443999378808319,-0.5851812496245619
2021-01-01 18:00:00,-0.3814340267722826,-0.3947320430652224,-0.29237555325742,-0.4443999378808319,-0.5851812496245619,-0.496362345755519
2021-01-01 19:00:00,-0.3947320430652224,-0.29237555325742,-0.4443999378808319,-0.5851812496245619,-0.496362345755519,-0.3861878806780656
2021-01-01 20:00:00,-0.29237555325742,-0.4443999378808319,-0.5851812496245619,-0.496362345755519,-0.3861878806780656,-0.3406847805502683
2021-01-01 21:00:00,-0.4443999378808319,-0.5851812496245619,-0.496362345755519,-0.3861878806780656,-0.3406847805502683,-0.3070014656949061
2021-01-01 22:00:00,-0.5851812496245619,-0.496362345755519,-0.3861878806780656,-0.3406847805502683,-0.3070014656949061,-0.4670269392211737
2021-01-01 23:00:00,-0.496362345755519,-0.3861878806780656,-0.3406847805502683,-0.3070014656949061,-0.4670269392211737,-0.4038428537742168
2021-01-02 00:00:00,-0.3861878806780656,-0.3406847805502683,-0.3070014656949061,-0.4670269392211737,-0.4038428537742168,-0.6164984883458601
2021-01-02 01:00:00,-0.3406847805502683,-0.3070014656949061,-0.4670269392211737,-0.4038428537742168,-0.6164984883458601,-0.4490472932141182
2021-01-02 02:00:00,-0.3070014656949061,-0.4670269392211737,-0.4038428537742168,-0.6164984883458601,-0.4490472932141182,-0.2776557203956267
2021-01-02 03:00:00,-0.4670269392211737,-0.4038428537742168,-0.6164984883458601,-0.4490472932141182,-0.2776557203956267,-0.3127271045509134
2021-01-02 04:00:00,-0.4038428537742168,-0.6164984883458601,-0.4490472932141182,-0.2776557203956267,-0.3127271045509134,-0.3387081982079742
2021-01-02 05:00:00,-0.6164984883458601,-0.4490472932141182,-0.2776557203956267,-0.3127271045509134,-0.3387081982079742,-0.3963041351116684
2021-01-02 06:00:00,-0.4490472932141182,-0.2776557203956267,-0.3127271045509134,-0.3387081982079742,-0.3963041351116684,-0.3134844355148269
2021-01-02 07:00:00,-0.2776557203956267,-0.3127271045509134,-0.3387081982079742,-0.3963041351116684,-0.3134844355148269,-0.3033200802883042
2021-01-02 08:00:00,-0.3127271045509134,-0.3387081982079742,-0.3963041351116684,-0.3134844355148269,-0.3033200802883042,-0.3013316751745883
2021-01-02 09:00:00,-0.3387081982079742,-0.3963041351116684,-0.3134844355148269,-0.3033200802883042,-0.3013316751745883,-0.2826180082680067
2021-01-02 10:00:00,-0.3963041351116684,-0.3134844355148269,-0.3033200802883042,-0.3013316751745883,-0.2826180082680067,-0.332754079012072
2021-01-02 11:00:00,-0.3134844355148269,-0.3033200802883042,-0.3013316751745883,-0.2826180082680067,-0.332754079012072,-0.5212617268407619
2021-01-02 12:00:00,-0.3033200802883042,-0.3013316751745883,-0.2826180082680067,-0.332754079012072,-0.5212617268407619,-0.4805106812804368
2021-01-02 13:00:00,-0.3013316751745883,-0.2826180082680067,-0.332754079012072,-0.5212617268407619,-0.4805106812804368,-0.2870825681497713
2021-01-02 14:00:00,-0.2826180082680067,-0.332754079012072,-0.5212617268407619,-0.4805106812804368,-0.2870825681497713,-0.38607634652828
2021-01-02 15:00:00,-0.332754079012072,-0.5212617268407619,-0.4805106812804368,-0.2870825681497713,-0.38607634652828,-0.4994955322991877
2021-01-02 16:00:00,-0.5212617268407619,-0.4805106812804368,-0.2870825681497713,-0.38607634652828,-0.4994955322991877,-0.3314137894103515
2021-01-02 17:00:00,-0.4805106812804368,-0.2870825681497713,-0.38607634652828,-0.4994955322991877,-0.3314137894103515,-0.3032820040017596
2021-01-02 18:00:00,-0.2870825681497713,-0.38607634652828,-0.4994955322991877,-0.3314137894103515,-0.3032820040017596,-0.4404140915182585
2021-01-02 19:00:00,-0.38607634652828,-0.4994955322991877,-0.3314137894103515,-0.3032820040017596,-0.4404140915182585,-0.3184529442152858
2021-01-02 20:00:00,-0.4994955322991877,-0.3314137894103515,-0.3032820040017596,-0.4404140915182585,-0.3184529442152858,-0.3314164141911352
2021-01-02 21:00:00,-0.3314137894103515,-0.3032820040017596,-0.4404140915182585,-0.3184529442152858,-0.3314164141911352,-0.3567065207838156
2021-01-02 22:00:00,-0.3032820040017596,-0.4404140915182585,-0.3184529442152858,-0.3314164141911352,-0.3567065207838156,-0.2100036890327057
2021-01-02 23:00:00,-0.4404140915182585,-0.3184529442152858,-0.3314164141911352,-0.3567065207838156,-0.2100036890327057,-0.2217491156460388
2021-01-03 00:00:00,-0.3184529442152858,-0.3314164141911352,-0.3567065207838156,-0.2100036890327057,-0.2217491156460388,-0.359786932199813
2021-01-03 01:00:00,-0.3314164141911352,-0.3567065207838156,-0.2100036890327057,-0.2217491156460388,-0.359786932199813,-0.43234888214281
2021-01-03 02:00:00,-0.3567065207838156,-0.2100036890327057,-0.2217491156460388,-0.359786932199813,-0.43234888214281,-0.5335414828219218
2021-01-03 03:00:00,-0.2100036890327057,-0.2217491156460388,-0.359786932199813,-0.43234888214281,-0.5335414828219218,-0.4911622314876154
2021-01-03 04:00:00,-0.2217491156460388,-0.359786932199813,-0.43234888214281,-0.5335414828219218,-0.4911622314876154,-0.3282524272580087
2021-01-03 05:00:00,-0.359786932199813,-0.43234888214281,-0.5335414828219218,-0.4911622314876154,-0.3282524272580087,-0.2608917142027145
2021-01-03 06:00:00,-0.43234888214281,-0.5335414828219218,-0.4911622314876154,-0.3282524272580087,-0.2608917142027145,-0.3353548682427223
2021-01-03 07:00:00,-0.5335414828219218,-0.4911622314876154,-0.3282524272580087,-0.2608917142027145,-0.3353548682427223,-0.4270819135584344
2021-01-03 08:00:00,-0.4911622314876154,-0.3282524272580087,-0.2608917142027145,-0.3353548682427223,-0.4270819135584344,-0.3699161148777368
2021-01-03 09:00:00,-0.3282524272580087,-0.2608917142027145,-0.3353548682427223,-0.4270819135584344,-0.3699161148777368,-0.3853795239827094
2021-01-03 10:00:00,-0.2608917142027145,-0.3353548682427223,-0.4270819135584344,-0.3699161148777368,-0.3853795239827094,-0.3983416139853511
2021-01-03 11:00:00,-0.3353548682427223,-0.4270819135584344,-0.3699161148777368,-0.3853795239827094,-0.3983416139853511,-0.529123562382795
2021-01-03 12:00:00,-0.4270819135584344,-0.3699161148777368,-0.3853795239827094,-0.3983416139853511,-0.529123562382795,-0.2705784721537391
2021-01-03 13:00:00,-0.3699161148777368,-0.3853795239827094,-0.3983416139853511,-0.529123562382795,-0.2705784721537391,-0.2683702855284697
2021-01-03 14:00:00,-0.3853795239827094,-0.3983416139853511,-0.529123562382795,-0.2705784721537391,-0.2683702855284697,-0.2632879145310549
2021-01-03 15:00:00,-0.3983416139853511,-0.529123562382795,-0.2705784721537391,-0.2683702855284697,-0.2632879145310549,-0.3942713595560723
2021-01-03 16:00:00,-0.529123562382795,-0.2705784721537391,-0.2683702855284697,-0.2632879145310549,-0.3942713595560723,-0.2725521050249948
2021-01-03 17:00:00,-0.2705784721537391,-0.2683702855284697,-0.2632879145310549,-0.3942713595560723,-0.2725521050249948,-0.3426421818336909
2021-01-03 18:00:00,-0.2683702855284697,-0.2632879145310549,-0.3942713595560723,-0.2725521050249948,-0.3426421818336909,-0.2157914074096174
2021-01-03 19:00:00,-0.2632879145310549,-0.3942713595560723,-0.2725521050249948,-0.3426421818336909,-0.2157914074096174,-0.3861283816651956
2021-01-03 20:00:00,-0.3942713595560723,-0.2725521050249948,-0.3426421818336909,-0.2157914074096174,-0.3861283816651956,-0.375048669309499
2021-01-03 21:00:00,-0.2725521050249948,-0.3426421818336909,-0.2157914074096174,-0.3861283816651956,-0.375048669309499,-0.4284021161685933
2021-01-03 22:00:00,-0.3426421818336909,-0.2157914074096174,-0.3861283816651956,-0.375048669309499,-0.4284021161685933,-0.2766559176021387
2021-01-03 23:00:00,-0.2157914074096174,-0.3861283816651956,-0.375048669309499,-0.4284021161685933,-0.2766559176021387,-0.224333519336156
2021-01-04 00:00:00,-0.3861283816651956,-0.375048669309499,-0.4284021161685933,-0.2766559176021387,-0.224333519336156,-0.2460133898484555
2021-01-04 01:00:00,-0.375048669309499,-0.4284021161685933,-0.2766559176021387,-0.224333519336156,-0.2460133898484555,-0.3784718217274372
2021-01-04 02:00:00,-0.4284021161685933,-0.2766559176021387,-0.224333519336156,-0.2460133898484555,-0.3784718217274372,-0.3505394404438145
2021-01-04 03:00:00,-0.2766559176021387,-0.224333519336156,-0.2460133898484555,-0.3784718217274372,-0.3505394404438145,-0.216917320261692
2021-01-04 04:00:00,-0.224333519336156,-0.2460133898484555,-0.3784718217274372,-0.3505394404438145,-0.216917320261692,-0.3837410213280433
2021-01-04 05:00:00,-0.2460133898484555,-0.3784718217274372,-0.3505394404438145,-0.216917320261692,-0.3837410213280433,-0.4293456459200933
2021-01-04 06:00:00,-0.3784718217274372,-0.3505394404438145,-0.216917320261692,-0.3837410213280433,-0.4293456459200933,-0.281123211612695
2021-01-04 07:00:00,-0.3505394404438145,-0.216917320261692,-0.3837410213280433,-0.4293456459200933,-0.281123211612695,-0.4165179585917277
2021-01-04 08:00:00,-0.216917320261692,-0.3837410213280433,-0.4293456459200933,-0.281123211612695,-0.4165179585917277,-0.3135878043056968
2021-01-04 09:00:00,-0.3837410213280433,-0.4293456459200933,-0.281123211612695,-0.4165179585917277,-0.3135878043056968,-0.2761027561070457
2021-01-04 10:00:00,-0.4293456459200933,-0.281123211612695,-0.4165179585917277,-0.3135878043056968,-0.2761027561070457,-0.2883799573084915
2021-01-04 11:00:00,-0.281123211612695,-0.4165179585917277,-0.3135878043056968,-0.2761027561070457,-0.2883799573084915,-0.3634988234628165
2021-01-04 12:00:00,-0.4165179585917277,-0.3135878043056968,-0.2761027561070457,-0.2883799573084915,-0.3634988234628165,-0.4776421213312092
2021-01-04 13:00:00,-0.3135878043056968,-0.2761027561070457,-0.2883799573084915,-0.3634988234628165,-0.4776421213312092,-0.3612342840118895
2021-01-04 14:00:00,-0.2761027561070457,-0.2883799573084915,-0.3634988234628165,-0.4776421213312092,-0.3612342840118895,-0.3742012626452789
2021-01-04 15:00:00,-0.2883799573084915,-0.3634988234628165,-0.4776421213312092,-0.3612342840118895,-0.3742012626452789,-0.2806709671164071
2021-01-04 16:00:00,-0.3634988234628165,-0.4776421213312092,-0.3612342840118895,-0.3742012626452789,-0.2806709671164071,-0.3865753157374325
2021-01-04 17:00:00,-0.4776421213312092,-0.3612342840118895,-0.3742012626452789,-0.2806709671164071,-0.3865753157374325,-0.4029545334863089
2021-01-04 18:00:00,-0.3612342840118895,-0.3742012626452789,-0.2806709671164071,-0.3865753157374325,-0.4029545334863089,-0.5922879224722799
2021-01-04 19:00:00,-0.3742012626452789,-0.2806709671164071,-0.3865753157374325,-0.4029545334863089,-0.5922879224722799,-0.310655418345414
2021-01-04 20:00:00,-0.2806709671164071,-0.3865753157374325,-0.4029545334863089,-0.5922879224722799,-0.310655418345414,-0.3833970452988821
2021-01-04 21:00:00,-0.3865753157374325,-0.4029545334863089,-0.5922879224722799,-0.310655418345414,-0.3833970452988821,-0.3583545519477025
2021-01-04 22:00:00,-0.4029545334863089,-0.5922879224722799,-0.310655418345414,-0.3833970452988821,-0.3583545519477025,-0.3532784547507804
2021-01-04 23:00:00,-0.5922879224722799,-0.310655418345414,-0.3833970452988821,-0.3583545519477025,-0.3532784547507804,-0.4102871747458635
2021-01-05 00:00:00,-0.310655418345414,-0.3833970452988821,-0.3583545519477025,-0.3532784547507804,-0.4102871747458635,-0.5534565067008825
2021-01-05 01:00:00,-0.3833970452988821,-0.3583545519477025,-0.3532784547507804,-0.4102871747458635,-0.5534565067008825,-0.413747697206852
2021-01-05 02:00:00,-0.3583545519477025,-0.3532784547507804,-0.4102871747458635,-0.5534565067008825,-0.413747697206852,-0.7608524225540744
2021-01-05 03:00:00,-0.3532784547507804,-0.4102871747458635,-0.5534565067008825,-0.413747697206852,-0.7608524225540744,-0.4578176191650387
2021-01-05 04:00:00,-0.4102871747458635,-0.5534565067008825,-0.413747697206852,-0.7608524225540744,-0.4578176191650387,-0.5635117173621523
2021-01-05 05:00:00,-0.5534565067008825,-0.413747697206852,-0.7608524225540744,-0.4578176191650387,-0.5635117173621523,-0.2861091238872906
2021-01-05 06:00:00,-0.413747697206852,-0.7608524225540744,-0.4578176191650387,-0.5635117173621523,-0.2861091238872906,-0.4807883878842604
2021-01-05 07:00:00,-0.7608524225540744,-0.4578176191650387,-0.5635117173621523,-0.2861091238872906,-0.4807883878842604,-0.3652387724205704
2021-01-05 08:00:00,-0.4578176191650387,-0.5635117173621523,-0.2861091238872906,-0.4807883878842604,-0.3652387724205704,-0.4898271312298138
2021-01-05 09:00:00,-0.5635117173621523,-0.2861091238872906,-0.4807883878842604,-0.3652387724205704,-0.4898271312298138,-0.5043274114954115
2021-01-05 10:00:00,-0.2861091238872906,-0.4807883878842604,-0.3652387724205704,-0.4898271312298138,-0.5043274114954115,-0.5220563288117857
2021-01-05 11:00:00,-0.4807883878842604,-0.3652387724205704,-0.4898271312298138,-0.5043274114954115,-0.5220563288117857,-0.48321204185984
2021-01-05 12:00:00,-0.3652387724205704,-0.4898271312298138,-0.5043274114954115,-0.5220563288117857,-0.48321204185984,-0.5226460620335311
2021-01-05 13:00:00,-0.4898271312298138,-0.5043274114954115,-0.5220563288117857,-0.48321204185984,-0.5226460620335311,-0.6737201150698495
2021-01-05 14:00:00,-0.5043274114954115,-0.5220563288117857,-0.48321204185984,-0.5226460620335311,-0.6737201150698495,-0.4613730706882749
2021-01-05 15:00:00,-0.5220563288117857,-0.48321204185984,-0.5226460620335311,-0.6737201150698495,-0.4613730706882749,-0.4573806684807023
2021-01-05 16:00:00,-0.48321204185984,-0.5226460620335311,-0.6737201150698495,-0.4613730706882749,-0.4573806684807023,-0.5195122264850118
2021-01-05 17:00:00,-0.5226460620335311,-0.6737201150698495,-0.4613730706882749,-0.4573806684807023,-0.5195122264850118,-0.3520453112638434
2021-01-05 18:00:00,-0.6737201150698495,-0.4613730706882749,-0.4573806684807023,-0.5195122264850118,-0.3520453112638434,-0.5035982009258058
2021-01-05 19:00:00,-0.4613730706882749,-0.4573806684807023,-0.5195122264850118,-0.3520453112638434,-0.5035982009258058,-0.4435670303704455
2021-01-05 20:00:00,-0.4573806684807023,-0.5195122264850118,-0.3520453112638434,-0.5035982009258058,-0.4435670303704455,-0.5904856435344807
2021-01-05 21:00:00,-0.5195122264850118,-0.3520453112638434,-0.5035982009258058,-0.4435670303704455,-0.5904856435344807,-0.4248054464359413
2021-01-05 22:00:00,-0.3520453112638434,-0.5035982009258058,-0.4435670303704455,-0.5904856435344807,-0.4248054464359413,-0.4482755524172715
2021-01-05 23:00:00,-0.5035982009258058,-0.4435670303704455,-0.5904856435344807,-0.4248054464359413,-0.4482755524172715,-0.449938894418844
2021-01-06 00:00:00,-0.4435670303704455,-0.5904856435344807,-0.4248054464359413,-0.4482755524172715,-0.449938894418844,-0.5213684454220912
2021-01-06 01:00:00,-0.5904856435344807,-0.4248054464359413,-0.4482755524172715,-0.449938894418844,-0.5213684454220912,-0.3930065261987959
2021-01-06 02:00:00,-0.4248054464359413,-0.4482755524172715,-0.449938894418844,-0.5213684454220912,-0.3930065261987959,-0.4647157412066637
2021-01-06 03:00:00,-0.4482755524172715,-0.449938894418844,-0.5213684454220912,-0.3930065261987959,-0.4647157412066637,-0.4852994066673008
2021-01-06 04:00:00,-0.449938894418844,-0.5213684454220912,-0.3930065261987959,-0.4647157412066637,-0.4852994066673008,-0.4538454956775689
2021-01-06 05:00:00,-0.5213684454220912,-0.3930065261987959,-0.4647157412066637,-0.4852994066673008,-0.4538454956775689,-0.6420797562408541
2021-01-06 06:00:00,-0.3930065261987959,-0.4647157412066637,-0.4852994066673008,-0.4538454956775689,-0.6420797562408541,-0.406270334253543
2021-01-06 07:00:00,-0.4647157412066637,-0.4852994066673008,-0.4538454956775689,-0.6420797562408541,-0.406270334253543,-0.4484379006193964
2021-01-06 08:00:00,-0.4852994066673008,-0.4538454956775689,-0.6420797562408541,-0.406270334253543,-0.4484379006193964,-0.7151108104525806
2021-01-06 09:00:00,-0.4538454956775689,-0.6420797562408541,-0.406270334253543,-0.4484379006193964,-0.7151108104525806,-0.6218169566102035
2021-01-06 10:00:00,-0.6420797562408541,-0.406270334253543,-0.4484379006193964,-0.7151108104525806,-0.6218169566102035,-0.6187074351911314
2021-01-06 11:00:00,-0.406270334253543,-0.4484379006193964,-0.7151108104525806,-0.6218169566102035,-0.6187074351911314,-0.5833635049732224
2021-01-06 12:00:00,-0.4484379006193964,-0.7151108104525806,-0.6218169566102035,-0.6187074351911314,-0.5833635049732224,-0.6577838169144921
2021-01-06 13:00:00,-0.7151108104525806,-0.6218169566102035,-0.6187074351911314,-0.5833635049732224,-0.6577838169144921,-0.5068611260144722
2021-01-06 14:00:00,-0.6218169566102035,-0.6187074351911314,-0.5833635049732224,-0.6577838169144921,-0.5068611260144722,-0.4625551365345844
2021-01-06 15:00:00,-0.6187074351911314,-0.5833635049732224,-0.6577838169144921,-0.5068611260144722,-0.4625551365345844,-0.6148067445167219
2021-01-06 16:00:00,-0.5833635049732224,-0.6577838169144921,-0.5068611260144722,-0.4625551365345844,-0.6148067445167219,-0.5152827653148657
2021-01-06 17:00:00,-0.6577838169144921,-0.5068611260144722,-0.4625551365345844,-0.6148067445167219,-0.5152827653148657,-0.5910052047083267
2021-01-06 18:00:00,-0.5068611260144722,-0.4625551365345844,-0.6148067445167219,-0.5152827653148657,-0.5910052047083267,-0.3726363326210294
2021-01-06 19:00:00,-0.4625551365345844,-0.6148067445167219,-0.5152827653148657,-0.5910052047083267,-0.3726363326210294,-0.4107042220748216
2021-01-06 20:00:00,-0.6148067445167219,-0.5152827653148657,-0.5910052047083267,-0.3726363326210294,-0.4107042220748216,-0.686611473562496
2021-01-06 21:00:00,-0.5152827653148657,-0.5910052047083267,-0.3726363326210294,-0.4107042220748216,-0.686611473562496,-0.4452371570149244
2021-01-06 22:00:00,-0.5910052047083267,-0.3726363326210294,-0.4107042220748216,-0.686611473562496,-0.4452371570149244,-0.596303921670133
2021-01-06 23:00:00,-0.3726363326210294,-0.4107042220748216,-0.686611473562496,-0.4452371570149244,-0.596303921670133,-0.4885802006715993
2021-01-07 00:00:00,-0.4107042220748216,-0.686611473562496,-0.4452371570149244,-0.596303921670133,-0.4885802006715993,-0.594990905364943
2021-01-07 01:00:00,-0.686611473562496,-0.4452371570149244,-0.596303921670133,-0.4885802006715993,-0.594990905364943,-0.6759869835986684
2021-01-07 02:00:00,-0.4452371570149244,-0.596303921670133,-0.4885802006715993,-0.594990905364943,-0.6759869835986684,-0.6831848832039177
2021-01-07 03:00:00,-0.596303921670133,-0.4885802006715993,-0.594990905364943,-0.6759869835986684,-0.6831848832039177,-0.7399820367285056
2021-01-07 04:00:00,-0.4885802006715993,-0.594990905364943,-0.6759869835986684,-0.6831848832039177,-0.7399820367285056,-0.4494018244460326
2021-01-07 05:00:00,-0.594990905364943,-0.6759869835986684,-0.6831848832039177,-0.7399820367285056,-0.4494018244460326,-0.4464002900172753
2021-01-07 06:00:00,-0.6759869835986684,-0.6831848832039177,-0.7399820367285056,-0.4494018244460326,-0.4464002900172753,-0.6305054751673074
2021-01-07 07:00:00,-0.6831848832039177,-0.7399820367285056,-0.4494018244460326,-0.4464002900172753,-0.6305054751673074,-0.6176792795360676
2021-01-07 08:00:00,-0.7399820367285056,-0.4494018244460326,-0.4464002900172753,-0.6305054751673074,-0.6176792795360676,-0.3344083617277768
2021-01-07 09:00:00,-0.4494018244460326,-0.4464002900172753,-0.6305054751673074,-0.6176792795360676,-0.3344083617277768,-0.3275442549868719
2021-01-07 10:00:00,-0.4464002900172753,-0.6305054751673074,-0.6176792795360676,-0.3344083617277768,-0.3275442549868719,-0.5254539236295694
2021-01-07 11:00:00,-0.6305054751673074,-0.6176792795360676,-0.3344083617277768,-0.3275442549868719,-0.5254539236295694,-0.563333402516268
2021-01-07 12:00:00,-0.6176792795360676,-0.3344083617277768,-0.3275442549868719,-0.5254539236295694,-0.563333402516268,-0.5070476742115584
2021-01-07 13:00:00,-0.3344083617277768,-0.3275442549868719,-0.5254539236295694,-0.563333402516268,-0.5070476742115584,-0.4777659596278104
2021-01-07 14:00:00,-0.3275442549868719,-0.5254539236295694,-0.563333402516268,-0.5070476742115584,-0.4777659596278104,-0.3953664979309054
2021-01-07 15:00:00,-0.5254539236295694,-0.563333402516268,-0.5070476742115584,-0.4777659596278104,-0.3953664979309054,-0.3668367029815552
2021-01-07 16:00:00,-0.563333402516268,-0.5070476742115584,-0.4777659596278104,-0.3953664979309054,-0.3668367029815552,-0.4999573940059826
2021-01-07 17:00:00,-0.5070476742115584,-0.4777659596278104,-0.3953664979309054,-0.3668367029815552,-0.4999573940059826,-0.4117118257631522
2021-01-07 18:00:00,-0.4777659596278104,-0.3953664979309054,-0.3668367029815552,-0.4999573940059826,-0.4117118257631522,-0.6693472864097613
2021-01-07 19:00:00,-0.3953664979309054,-0.3668367029815552,-0.4999573940059826,-0.4117118257631522,-0.6693472864097613,-0.5707227866230487
2021-01-07 20:00:00,-0.3668367029815552,-0.4999573940059826,-0.4117118257631522,-0.6693472864097613,-0.5707227866230487,-0.3030151425235833
2021-01-07 21:00:00,-0.4999573940059826,-0.4117118257631522,-0.6693472864097613,-0.5707227866230487,-0.3030151425235833,-0.5100788196949866
2021-01-07 22:00:00,-0.4117118257631522,-0.6693472864097613,-0.5707227866230487,-0.3030151425235833,-0.5100788196949866,-0.5570539167634686
2021-01-07 23:00:00,-0.6693472864097613,-0.5707227866230487,-0.3030151425235833,-0.5100788196949866,-0.5570539167634686,-0.4371809229826103
2021-01-08 00:00:00,-0.5707227866230487,-0.3030151425235833,-0.5100788196949866,-0.5570539167634686,-0.4371809229826103,-0.6366984540714047
2021-01-08 01:00:00,-0.3030151425235833,-0.5100788196949866,-0.5570539167634686,-0.4371809229826103,-0.6366984540714047,-0.6551858568343648
2021-01-08 02:00:00,-0.5100788196949866,-0.5570539167634686,-0.4371809229826103,-0.6366984540714047,-0.6551858568343648,-0.6538896426489866
2021-01-08 03:00:00,-0.5570539167634686,-0.4371809229826103,-0.6366984540714047,-0.6551858568343648,-0.6538896426489866,-0.5427723243568862
2021-01-08 04:00:00,-0.4371809229826103,-0.6366984540714047,-0.6551858568343648,-0.6538896426489866,-0.5427723243568862,-0.6216755950012293
2021-01-08 05:00:00,-0.6366984540714047,-0.6551858568343648,-0.6538896426489866,-0.5427723243568862,-0.6216755950012293,-0.6486725828208685
2021-01-08 06:00:00,-0.6551858568343648,-0.6538896426489866,-0.5427723243568862,-0.6216755950012293,-0.6486725828208685,-0.6218430044802781
2021-01-08 07:00:00,-0.6538896426489866,-0.5427723243568862,-0.6216755950012293,-0.6486725828208685,-0.6218430044802781,-0.7482284810014498
2021-01-08 08:00:00,-0.5427723243568862,-0.6216755950012293,-0.6486725828208685,-0.6218430044802781,-0.7482284810014498,-0.4471893876475443
2021-01-08 09:00:00,-0.6216755950012293,-0.6486725828208685,-0.6218430044802781,-0.7482284810014498,-0.4471893876475443,-0.5272144905931587
2021-01-08 10:00:00,-0.6486725828208685,-0.6218430044802781,-0.7482284810014498,-0.4471893876475443,-0.5272144905931587,-0.5957773825236483
2021-01-08 11:00:00,-0.6218430044802781,-0.7482284810014498,-0.4471893876475443,-0.5272144905931587,-0.5957773825236483,-0.4781346325070274
2021-01-08 12:00:00,-0.7482284810014498,-0.4471893876475443,-0.5272144905931587,-0.5957773825236483,-0.4781346325070274,-0.4493840025966059
2021-01-08 13:00:00,-0.4471893876475443,-0.5272144905931587,-0.5957773825236483,-0.4781346325070274,-0.4493840025966059,-0.5446005886356705
2021-01-08 14:00:00,-0.5272144905931587,-0.5957773825236483,-0.4781346325070274,-0.4493840025966059,-0.5446005886356705,-0.5340301019736726
2021-01-08 15:00:00,-0.5957773825236483,-0.4781346325070274,-0.4493840025966059,-0.5446005886356705,-0.5340301019736726,-0.8077867506372653
2021-01-08 16:00:00,-0.4781346325070274,-0.4493840025966059,-0.5446005886356705,-0.5340301019736726,-0.8077867506372653,-0.4511124349210889
2021-01-08 17:00:00,-0.4493840025966059,-0.5446005886356705,-0.5340301019736726,-0.8077867506372653,-0.4511124349210889,-0.5799494948878027
2021-01-08 18:00:00,-0.5446005886356705,-0.5340301019736726,-0.8077867506372653,-0.4511124349210889,-0.5799494948878027,-0.5583105297348646
2021-01-08 19:00:00,-0.5340301019736726,-0.8077867506372653,-0.4511124349210889,-0.5799494948878027,-0.5583105297348646,-0.5986866728362134
2021-01-08 20:00:00,-0.8077867506372653,-0.4511124349210889,-0.5799494948878027,-0.5583105297348646,-0.5986866728362134,-0.544717611756495
2021-01-08 21:00:00,-0.4511124349210889,-0.5799494948878027,-0.5583105297348646,-0.5986866728362134,-0.544717611756495,-0.4772153796807094
2021-01-08 22:00:00,-0.5799494948878027,-0.5583105297348646,-0.5986866728362134,-0.544717611756495,-0.4772153796807094,-0.5821825649413043
2021-01-08 23:00:00,-0.5583105297348646,-0.5986866728362134,-0.544717611756495,-0.4772153796807094,-0.5821825649413043,-0.6186412201981936
